participant_id,mode,timestamp,attention_score,action,low_streak
P001,baseline,99.65,0.82,Baseline,0
P001,baseline,99.83,0.84,Baseline,0
P001,baseline,100.0,0.81,Baseline,0
P001,baseline,100.18,0.81,Baseline,0
P001,baseline,100.36,0.81,Baseline,0
P001,baseline,100.52,0.83,Baseline,0
P001,baseline,100.69,0.8,Baseline,0
P001,baseline,100.86,0.8,Baseline,0
P001,baseline,101.04,0.82,Baseline,0
P001,baseline,101.2,0.82,Baseline,0
P001,baseline,101.37,0.82,Baseline,0
P001,baseline,101.54,0.84,Baseline,0
P001,baseline,101.69,0.84,Baseline,0
P001,baseline,101.86,0.83,Baseline,0
P001,baseline,102.02,0.81,Baseline,0
P001,baseline,102.2,0.8,Baseline,0
P001,baseline,102.38,0.79,Baseline,0
P001,baseline,102.55,0.81,Baseline,0
P001,baseline,102.72,0.83,Baseline,0
P001,baseline,102.89,0.83,Baseline,0
P001,baseline,103.07,0.83,Baseline,0
P001,baseline,103.25,0.82,Baseline,0
P001,baseline,103.42,0.81,Baseline,0
P001,baseline,103.59,0.82,Baseline,0
P001,baseline,103.76,0.82,Baseline,0
P001,baseline,103.95,0.83,Baseline,0
