participant_id,mode,timestamp,attention_score,action,low_streak
Anmol,baseline,83.28,0.83,Baseline,0
Anmol,baseline,83.43,0.83,Baseline,0
Anmol,baseline,83.58,0.85,Baseline,0
Anmol,baseline,83.74,0.87,Baseline,0
Anmol,baseline,83.89,0.84,Baseline,0
Anmol,baseline,84.05,0.85,Baseline,0
Anmol,baseline,84.21,0.86,Baseline,0
Anmol,baseline,84.36,0.85,Baseline,0
Anmol,baseline,84.52,0.83,Baseline,0
Anmol,baseline,84.67,0.89,Baseline,0
Anmol,baseline,84.83,0.86,Baseline,0
Anmol,baseline,84.98,0.85,Baseline,0
Anmol,baseline,85.15,0.84,Baseline,0
Anmol,baseline,85.29,0.89,Baseline,0
Anmol,baseline,85.45,0.88,Baseline,0
Anmol,baseline,85.61,0.82,Baseline,0
Anmol,baseline,85.76,0.8,Baseline,0
Anmol,baseline,85.92,0.83,Baseline,0
Anmol,baseline,86.08,0.87,Baseline,0
Anmol,baseline,86.25,0.82,Baseline,0
Anmol,baseline,86.41,0.82,Baseline,0
Anmol,baseline,86.56,0.82,Baseline,0
Anmol,baseline,86.73,0.84,Baseline,0
Anmol,baseline,86.88,0.86,Baseline,0
Anmol,baseline,87.03,0.83,Baseline,0
Anmol,baseline,87.19,0.85,Baseline,0
Anmol,baseline,87.35,0.85,Baseline,0
Anmol,baseline,87.51,0.89,Baseline,0
Anmol,baseline,87.67,0.88,Baseline,0
Anmol,baseline,87.82,0.86,Baseline,0
Anmol,baseline,87.98,0.88,Baseline,0
Anmol,baseline,88.14,0.88,Baseline,0
Anmol,baseline,88.3,0.83,Baseline,0
Anmol,baseline,88.46,0.86,Baseline,0
Anmol,baseline,88.62,0.87,Baseline,0
Anmol,baseline,88.77,0.82,Baseline,0
Anmol,baseline,88.92,0.87,Baseline,0
Anmol,baseline,89.08,0.88,Baseline,0
Anmol,baseline,89.24,0.86,Baseline,0
Anmol,baseline,89.72,0.89,Baseline,0
Anmol,baseline,89.88,0.9,Baseline,0
Anmol,baseline,90.03,0.89,Baseline,0
Anmol,baseline,90.19,0.85,Baseline,0
Anmol,baseline,90.34,0.88,Baseline,0
Anmol,baseline,90.5,0.91,Baseline,0
Anmol,baseline,90.66,0.88,Baseline,0
Anmol,baseline,90.82,0.86,Baseline,0
Anmol,baseline,90.98,0.87,Baseline,0
Anmol,baseline,91.14,0.9,Baseline,0
Anmol,baseline,91.3,0.88,Baseline,0
Anmol,baseline,91.45,0.91,Baseline,0
Anmol,baseline,91.6,0.9,Baseline,0
Anmol,baseline,91.76,0.75,Baseline,0
Anmol,baseline,91.92,0.78,Baseline,0
Anmol,baseline,92.07,0.75,Baseline,0
Anmol,baseline,92.23,0.81,Baseline,0
Anmol,baseline,92.39,0.77,Baseline,0
Anmol,baseline,92.54,0.85,Baseline,0
Anmol,baseline,92.7,0.85,Baseline,0
Anmol,baseline,92.86,0.83,Baseline,0
Anmol,baseline,93.02,0.65,Baseline,0
Anmol,baseline,93.19,0.75,Baseline,0
Anmol,baseline,93.35,0.82,Baseline,0
Anmol,baseline,93.51,0.82,Baseline,0
Anmol,baseline,93.66,0.78,Baseline,0
Anmol,baseline,93.83,0.88,Baseline,0
Anmol,baseline,93.98,0.82,Baseline,0
Anmol,baseline,94.13,0.81,Baseline,0
